TOKEN_ID,CURRENT_OWNER,OWNER_TOTAL_PURCHASES,OWNER_DIVERSE_COLLECTIONS,OWNER_AVG_PURCHASE_PRICE,LAST_SALE_TIME_FORMATTED
7395.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-08-15 12:21:00
7417.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-08-15 12:21:00
9956.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-08-15 12:21:00
9922.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:22:00
2061.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:17:00
578.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:17:00
7871.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:17:00
9921.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:17:00
9918.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-08-14 10:17:00
766.0,0xb2ae15a5e4cc0306b0533691b5cc21bcc031f76b,4.0,1.0,39.20695576,2022-08-13 20:24:00
2379.0,0xbbb8723af8111927c4701314483fb63e9039f11b,5.0,1.0,36.78249407,2022-09-08 22:03:00
670.0,0xbbb8723af8111927c4701314483fb63e9039f11b,5.0,1.0,36.78249407,2022-09-08 22:02:00
6759.0,0xbbb8723af8111927c4701314483fb63e9039f11b,5.0,1.0,36.78249407,2022-09-08 05:28:00
8002.0,0x1b3fdcbf38a33b7e0b70e8e56e49c61a22108d62,3.0,1.0,31.91312456,2022-08-08 05:52:00
8085.0,0xbbb8723af8111927c4701314483fb63e9039f11b,5.0,1.0,36.78249407,2022-08-08 00:38:00
2102.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-06-08 14:16:00
2897.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-06-08 14:16:00
4842.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-06-08 14:16:00
8935.0,0x6d5c8f445936aefa1021c6d53e86c4ad5545e48d,1.0,1.0,51.70768717,2022-06-08 09:09:00
9207.0,0xbbb8723af8111927c4701314483fb63e9039f11b,5.0,1.0,36.78249407,2022-06-08 00:13:00
110.0,0x1084b55cb63de549806a521036f7dad2d37e3fae,1.0,1.0,64.50412553,2022-03-08 16:38:00
3270.0,0x0227bf872c34336db749b37c13ad2736fc431d55,1.0,1.0,74.42783715,2022-03-08 16:28:00
5180.0,0xb2ae15a5e4cc0306b0533691b5cc21bcc031f76b,4.0,1.0,39.20695576,2022-03-08 10:17:00
7917.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
2406.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
7927.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
9704.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
9438.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
5031.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
6758.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
3068.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
7513.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-07-31 09:30:00
6057.0,0x9eaa0ec8f9c1b6d2ec8b7f2038de8ebc163d1d70,2.0,1.0,56.36115396,2022-07-29 21:39:00
450.0,0x78be4473b7b8f6a0a7e147702558e72927e1686a,3.0,1.0,66.16925594,2022-07-27 11:56:00
4192.0,0x78be4473b7b8f6a0a7e147702558e72927e1686a,3.0,1.0,66.16925594,2022-07-27 11:54:00
6809.0,0x78be4473b7b8f6a0a7e147702558e72927e1686a,3.0,1.0,66.16925594,2022-07-27 11:52:00
9756.0,0xe59c9ca7ffa00471aa2ada42c0a65c6caabd06b8,1.0,1.0,60.7119779,2022-07-25 06:37:00
4293.0,0xfe0fa0b2faed48bae69b0da71849e08dcfb2e737,3.0,1.0,69.16629096,2022-07-25 05:59:00
469.0,0xfe0fa0b2faed48bae69b0da71849e08dcfb2e737,3.0,1.0,69.16629096,2022-07-25 05:58:00
6986.0,0xc21352580e49d03c568c9ce95298acb46004829a,2.0,1.0,51.4223997,2022-07-23 01:27:00
9632.0,0xaa33cf5513a43d25c215901bc9d96806fcafcd3e,2.0,1.0,70.88493662,2022-07-22 00:45:00
8923.0,0xaa33cf5513a43d25c215901bc9d96806fcafcd3e,2.0,1.0,70.88493662,2022-07-22 00:44:00
7215.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 01:01:00
2513.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
2507.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
5579.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
5890.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
7076.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
4755.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
4312.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
4744.0,0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e,9.0,1.0,67.50001579,2022-07-18 00:58:00
3247.0,0xf3d9281fa183b74f32b96e1c5244596045f4ede8,4.0,2.0,126.9327907,2022-07-18 00:05:00
9372.0,0xf3d9281fa183b74f32b96e1c5244596045f4ede8,4.0,2.0,126.9327907,2022-07-17 23:54:00
6041.0,0x6cc256173725da442a250769d3be58c0dd0c883c,1.0,1.0,59.92325565,2022-07-16 10:43:00
2477.0,0x6d46555c2eb4ef409da9a51987574c8e9d0dad01,1.0,1.0,52.53792884,2022-07-14 21:19:00
136.0,0xcfacc2e40efb4ae2e7b6ea4b8908726c9b07af36,1.0,1.0,59.54063963,2022-10-07 04:51:00
8154.0,0x478087e12db15302a364c64cdb79f14ae6c5c9b7,3.0,1.0,80.10631427,2022-09-07 01:03:00
6223.0,0x478087e12db15302a364c64cdb79f14ae6c5c9b7,3.0,1.0,80.10631427,2022-09-07 01:00:00
9788.0,0x478087e12db15302a364c64cdb79f14ae6c5c9b7,3.0,1.0,80.10631427,2022-09-07 00:59:00
128.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-07-07 22:24:00
127.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-07-07 22:24:00
2728.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-07-07 22:24:00
6189.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-06-07 22:36:00
6635.0,0x0cdea2ac96500a14b2b39273bdaec92768a73ac1,1.0,1.0,56.78694466,2022-06-07 08:09:00
5147.0,0xeb3185882a2088e0f4d40f731c002a026bb21b1b,3.0,1.0,55.70371782,2022-05-07 03:18:00
9370.0,0xeb3185882a2088e0f4d40f731c002a026bb21b1b,3.0,1.0,55.70371782,2022-05-07 03:14:00
5574.0,0xeb3185882a2088e0f4d40f731c002a026bb21b1b,3.0,1.0,55.70371782,2022-05-07 02:54:00
8925.0,0x9e027bc1bae517189285a207c69615d805670f7a,2.0,1.0,61.00726985,2022-03-07 23:30:00
4971.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 22:09:00
6789.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 22:09:00
677.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 22:09:00
1228.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 22:09:00
6499.0,0xeca487ed33eeebfed6553525753313423253b931,2.0,1.0,53.04791744,2022-03-07 20:36:00
3741.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 19:26:00
616.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-07 19:26:00
6566.0,0x7d85a95587a5f6c9d06eb944038546bda2652014,1.0,1.0,46.82444819,2022-02-07 22:12:00
2789.0,0x8ae402f37f3e9bffc31e73d31f3700ba4d56fb07,1.0,1.0,52.18038963,2022-01-07 12:34:00
9651.0,0x97b00eebfc135baf9fbcf1daeeddab2fde75d5ce,101.0,3.0,28.18570069,2022-06-30 11:01:00
3452.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
1966.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
5281.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
5693.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
3073.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
9056.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
7923.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
4645.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
9708.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
570.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
8079.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
8075.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
3780.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
2166.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
5474.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
9104.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
957.0,0x417d0db07458ece5f9804c199098d99c91ab945a,17.0,1.0,27.01167854,2022-06-30 02:12:00
6934.0,0xb5de7db95d7ce30c5ecdeaf1aade046e998580fd,3.0,1.0,334.807471,2022-06-29 11:11:00
7653.0,0x9eaa0ec8f9c1b6d2ec8b7f2038de8ebc163d1d70,2.0,1.0,56.36115396,2022-06-29 10:05:00
125.0,0x4999e73a6265f54de62665fd39b0e7ddf311d66a,2.0,1.0,28.34069321,2022-06-29 07:45:00
6784.0,0x4999e73a6265f54de62665fd39b0e7ddf311d66a,2.0,1.0,28.34069321,2022-06-29 07:43:00
7989.0,0x4e719fd4525ba99f22a769f198825824ce00442f,4.0,2.0,1494.491755,2022-06-28 01:04:00
7999.0,0x99947c78186a7ebe1e620924ef0bc50721da4e28,1.0,1.0,48.65684414,2022-06-27 07:17:00
4260.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-06-24 02:43:00
148.0,0x8397bc3c5a60a1883174f722403d63a8833312b7,1.0,1.0,55.88437543,2022-06-23 14:53:00
4700.0,0x29dc52c4b125290d2f4cdd6d5c2bd2844c5452d7,3.0,1.0,47.51540906,2022-06-23 06:03:00
142.0,0x29dc52c4b125290d2f4cdd6d5c2bd2844c5452d7,3.0,1.0,47.51540906,2022-06-23 06:03:00
5571.0,0x29dc52c4b125290d2f4cdd6d5c2bd2844c5452d7,3.0,1.0,47.51540906,2022-06-23 06:03:00
4475.0,0x3c22210a44122d045f20d3d9f4728930aed3d4bd,1.0,1.0,34.40045381,2022-06-21 14:11:00
9188.0,0xc479222e72ad8ea68c2bc74fa12879173dc539c1,1.0,1.0,37.1733287,2022-06-19 04:54:00
8597.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-06-17 21:20:00
1290.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-06-17 21:20:00
8430.0,0xc485e340587629edd2b14634bd03f2a01dad8dfd,8.0,1.0,33.28750107,2022-06-17 10:24:00
3132.0,0xc485e340587629edd2b14634bd03f2a01dad8dfd,8.0,1.0,33.28750107,2022-06-17 10:24:00
8541.0,0xc485e340587629edd2b14634bd03f2a01dad8dfd,8.0,1.0,33.28750107,2022-06-17 10:24:00
3315.0,0xc485e340587629edd2b14634bd03f2a01dad8dfd,8.0,1.0,33.28750107,2022-06-17 10:24:00
1122.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-06-13 18:46:00
3115.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-12-06 16:49:00
9025.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
8225.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
4542.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
4163.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
2517.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
9143.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
5863.0,0x31837aaf36961274a04b915697fdfca1af31a0c7,21.0,2.0,194.0042069,2022-11-06 00:49:00
6715.0,0x6da0c6a8889089c9e466be8699992f19f0e18e3d,9.0,1.0,105.0358484,2022-11-06 00:33:00
130.0,0x6e8fbf3f641c0c56cf412f8acffdc0618ae5e71b,2.0,1.0,144.2455919,2022-10-06 04:13:00
3147.0,0x7d38ae457a3e24e5af60a637638e134c97e2a1d5,1.0,1.0,108.6390757,2022-03-06 07:41:00
7767.0,0xa5630017920afd3589b62254acdacce7e64977f0,27.0,1.0,104.232555,2022-02-06 21:51:00
2598.0,0xfdc0f13bd9afeafa00fb1e6d1fe91c00c4134223,3.0,2.0,187.8051992,2022-02-06 18:54:00
7109.0,0xd2b7d1bd1348dd15377817108a60d1a2996a78d8,6.0,1.0,126.9019271,2022-02-06 01:59:00
3392.0,0xd2b7d1bd1348dd15377817108a60d1a2996a78d8,6.0,1.0,126.9019271,2022-02-06 01:57:00
9817.0,0xd2b7d1bd1348dd15377817108a60d1a2996a78d8,6.0,1.0,126.9019271,2022-05-29 17:17:00
9793.0,0x60969727919ec99ba0a309ada5b2c3a36ab44f56,1.0,1.0,74.79564364,2022-05-28 19:11:00
9962.0,0xcac024caedbf83cca89d718acb093bb15a8c35c2,1.0,1.0,61.93674043,2022-05-26 19:47:00
1165.0,0xa5630017920afd3589b62254acdacce7e64977f0,27.0,1.0,104.232555,2022-05-26 18:45:00
6827.0,0xa70a6c0b3436a0f529e3e95c5cde1127ffbf85ba,3.0,2.0,175.0390796,2022-05-26 10:20:00
7823.0,0xa70a6c0b3436a0f529e3e95c5cde1127ffbf85ba,3.0,2.0,175.0390796,2022-05-26 10:19:00
7491.0,0xaf2b7faa1162d9d42d354db6ea1296bd6dbfd32e,2.0,1.0,63.35475383,2022-05-26 05:52:00
9248.0,0xaf2b7faa1162d9d42d354db6ea1296bd6dbfd32e,2.0,1.0,63.35475383,2022-05-26 05:52:00
9751.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-05-25 18:23:00
2258.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-05-25 18:23:00
2196.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-05-25 18:23:00
8942.0,0xd2b7d1bd1348dd15377817108a60d1a2996a78d8,6.0,1.0,126.9019271,2022-05-24 11:45:00
4339.0,0xee94620a02ea27031104d4e420cf7e1a01db27df,1.0,1.0,40.38061409,2022-05-22 16:40:00
3953.0,0x797a6688a4f26b5904585ae877afad3806733ac1,1.0,1.0,98.92031564,2022-05-21 10:32:00
8485.0,0x8d826f6dd73a08d8f672aa3a1e754d7dfedf85d4,2.0,1.0,80.49009596,2022-05-19 18:57:00
6408.0,0x8d826f6dd73a08d8f672aa3a1e754d7dfedf85d4,2.0,1.0,80.49009596,2022-05-19 18:45:00
6395.0,0x895e290e39903ff58a745a5a8dd66c78d1a260ec,1.0,1.0,80.44046559,2022-05-17 17:59:00
9782.0,0xde75fbe87a22247f909a3f80bbfbc27e73f20829,6.0,2.0,131.0783717,2022-05-17 03:49:00
9581.0,0xde75fbe87a22247f909a3f80bbfbc27e73f20829,6.0,2.0,131.0783717,2022-05-17 03:47:00
6509.0,0x73be3aed9d56b60d340b678ea789c58654f8c837,1.0,1.0,83.08678226,2022-05-16 05:52:00
7991.0,0xde75fbe87a22247f909a3f80bbfbc27e73f20829,6.0,2.0,131.0783717,2022-05-15 04:44:00
6076.0,0xde75fbe87a22247f909a3f80bbfbc27e73f20829,6.0,2.0,131.0783717,2022-05-15 04:41:00
262.0,0xde75fbe87a22247f909a3f80bbfbc27e73f20829,6.0,2.0,131.0783717,2022-05-15 04:39:00
4900.0,0x789ccf95ad3eef429d9a68809a7cc40893e5757b,1.0,1.0,64.01175679,2022-05-14 22:19:00
3999.0,0x26327f619a7819e852e7da994a3c1ceb32b4685a,1.0,1.0,77.21555214,2022-05-14 13:58:00
5334.0,0x9e027bc1bae517189285a207c69615d805670f7a,2.0,1.0,61.00726985,2022-05-13 20:29:00
2456.0,0xbbc3d8108069b10a5859a08f31d140b9f357f73f,5.0,4.0,316.1903692,2022-05-13 04:49:00
7495.0,0x98e23d501615b649c9c9b6b375a8158960ae835b,1.0,1.0,94.93746302,2022-10-05 16:30:00
7337.0,0x218f2fd0b94d83056563f5bb658a4cf3e814cb70,1.0,1.0,45.41578047,2022-09-05 20:46:00
3200.0,0x585e90b789b18ec3c7c2ce3dbe923553198913c6,1.0,1.0,102.0927392,2022-08-05 23:07:00
2446.0,0xdf34dc07b35666890fc6bd88b67c912e1f1679f9,1.0,1.0,99.70213737,2022-07-05 21:56:00
9964.0,0x1f41d663b8428986f0d0a2147b903c37419de265,2.0,1.0,109.6488549,2022-07-05 06:47:00
5397.0,0x6098c75215c7034666e484f8b3452db921fcc234,31.0,1.0,476.0669298,2022-04-05 22:05:00
9758.0,0x0359c0b2b30ff5e52893156c1baba2b55a468700,1.0,1.0,113.2763039,2022-04-30 14:21:00
422.0,0xe8c9333d6ba367ebd7ed1afd83088b5b5ea15d84,2.0,1.0,111.5680036,2022-04-30 10:22:00
6751.0,0xe8c9333d6ba367ebd7ed1afd83088b5b5ea15d84,2.0,1.0,111.5680036,2022-04-30 10:20:00
263.0,0x9cee1b1d787bc70d8e4c00d14e25088ef66deb97,2.0,2.0,63.00707845,2022-04-30 09:57:00
3143.0,0xe4562f7a9af49d982e80674a87d5708f20731423,6.0,2.0,226.4345691,2022-04-30 00:03:00
3951.0,0xe4562f7a9af49d982e80674a87d5708f20731423,6.0,2.0,226.4345691,2022-04-30 00:00:00
4367.0,0xe4562f7a9af49d982e80674a87d5708f20731423,6.0,2.0,226.4345691,2022-04-29 23:59:00
5292.0,0xfd825510f525c870b6779ca9b1a4d2cbdbf37f16,1.0,1.0,122.6336042,2022-04-29 05:27:00
328.0,0x31fbaa23ad224e32b2626985e6b70ff75cb6abe5,1.0,1.0,114.1083082,2022-04-29 00:18:00
3472.0,0x1f41d663b8428986f0d0a2147b903c37419de265,2.0,1.0,109.6488549,2022-04-28 19:26:00
5585.0,0x13d51ff68e6aa252e6d4f10e4df6dd7118f81cdc,3.0,1.0,394.7613857,2022-04-27 23:10:00
6709.0,0x672aa40007ee4b4ac1b7cc4a33cb5840a8d67c8b,1.0,1.0,112.0599522,2022-04-27 01:00:00
105.0,0x820ef4b51549a22a400587f4c62dedf764b836e6,2.0,1.0,359.3848733,2022-04-25 17:28:00
969.0,0x820ef4b51549a22a400587f4c62dedf764b836e6,2.0,1.0,359.3848733,2022-04-25 17:27:00
3126.0,0x8254f43ab2cfd7294d378a12c51eee2fd7ddc677,2.0,1.0,102.9913777,2022-04-24 07:45:00
4564.0,0x8254f43ab2cfd7294d378a12c51eee2fd7ddc677,2.0,1.0,102.9913777,2022-04-24 07:42:00
3081.0,0xc1281c3dbd892a96c9ea5007f916b50b0e162185,1.0,1.0,129.1079958,2022-04-20 18:11:00
6155.0,0x6aeaab73cff1aa7da9504ec1e080d8e136a472f0,1.0,1.0,139.5000595,2022-04-19 06:22:00
158.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-04-19 04:06:00
7133.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-04-19 04:06:00
5132.0,0xdbb5fb93aeb59067a8a3a5867f89d26f505bd96c,2.0,1.0,139.2573898,2022-04-18 15:33:00
8706.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-04-17 15:34:00
8290.0,0xf7b18e107eb36797f4ce36de756630b9c30969ad,9.0,5.0,258.9013685,2022-04-16 10:31:00
5699.0,0x2098492f373ec31029fd1a2627941a12d185cd10,1.0,1.0,206.824964,2022-11-04 03:55:00
9299.0,0x4fc81f94a5c6cec9e0f02e6a1630817b65cb274f,2.0,1.0,159.7942402,2022-11-04 00:08:00
6512.0,0x4fc81f94a5c6cec9e0f02e6a1630817b65cb274f,2.0,1.0,159.7942402,2022-11-04 00:04:00
4753.0,0x10c9cca806ba4a8f580ffedecd9c2e8a49e6ef91,2.0,1.0,221.8735561,2022-10-04 23:53:00
7382.0,0xdf42e07980e2f7bb413b68c37d3ed1017b42b8f6,1.0,1.0,130.094767,2022-10-04 07:02:00
5835.0,0xfb174c7222f5737a86a58d96d269708f21d340cd,4.0,1.0,331.1436433,2022-08-04 20:12:00
3368.0,0xe5c1582bd3a30b331a8ce95578e27e1c817fa1b9,1.0,1.0,175.2301725,2022-04-04 23:05:00
9369.0,0x3af88f1394a3e3b4ebd26adbe7ce78d0bbcff353,29.0,2.0,406.1947549,2022-04-04 15:45:00
820.0,0x1e4b6e4d4284668774d0326934e37767f4ed403b,1.0,1.0,174.2657742,2022-03-04 12:25:00
5305.0,0x28b37d7f235fe68cf073beb87e78978bc38eecba,1.0,1.0,174.787283,2022-03-04 09:33:00
3168.0,0xd2035514e8d8389e2d8ac80113467a3ff1e01d08,1.0,1.0,328.8475334,2022-01-04 13:54:00
7523.0,0x46ed94dd4254689f171c8d6b3e860f4a1b38c5ea,2.0,1.0,208.2910502,2022-03-31 21:56:00
5845.0,0x01c12063b7b5b783a989a60af9f9f06534307a2d,12.0,1.0,264.3883814,2022-03-31 07:49:00
9959.0,0x01c12063b7b5b783a989a60af9f9f06534307a2d,12.0,1.0,264.3883814,2022-03-31 07:43:00
2018.0,0x46ed94dd4254689f171c8d6b3e860f4a1b38c5ea,2.0,1.0,208.2910502,2022-03-31 01:07:00
4565.0,0xd2b7d1bd1348dd15377817108a60d1a2996a78d8,6.0,1.0,126.9019271,2022-03-30 14:30:00
4138.0,0x4c5472116fe8fdc491428899aa7f3b2d8e631896,3.0,1.0,361.7283611,2022-03-29 08:31:00
101.0,0xa5630017920afd3589b62254acdacce7e64977f0,27.0,1.0,104.232555,2022-03-26 13:37:00
684.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
5520.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
509.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
7658.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
1826.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
2581.0,0x01e73b482e32ea4c6e73464fc046a476114376f5,95.0,1.0,62.18827037,2022-03-25 04:40:00
7230.0,0xa7934b22dc239510f42d0d3e486aee2f121e7683,11.0,2.0,634.723033,2022-03-24 03:22:00
9753.0,0xa5630017920afd3589b62254acdacce7e64977f0,27.0,1.0,104.232555,2022-03-23 15:06:00
9748.0,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,4.0,1.0,177.5466593,2022-03-23 14:02:00
9752.0,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,4.0,1.0,177.5466593,2022-03-23 14:02:00
3322.0,0x01c12063b7b5b783a989a60af9f9f06534307a2d,12.0,1.0,264.3883814,2022-03-23 06:53:00
4446.0,0x30c61493b64b04e6fbec962b50448855622b6e1c,3.0,2.0,115.924488,2022-03-22 19:46:00
6135.0,0xf99a9fda5a3048149b57dc7724added9502911eb,1.0,1.0,207.2276473,2022-03-22 19:45:00
9766.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
9762.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
9763.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
9765.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
9759.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
9767.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-18 23:33:00
4316.0,0x34b121b6358e595946db584051c94aff4ccc6926,1.0,1.0,257.1579455,2022-03-18 17:32:00
9761.0,0x30c4a4873d3b7be8d061519e1ca777fc0fdc41b6,1.0,1.0,167.928379,2022-03-18 08:54:00
3954.0,0x8660a7e2d207d2a37ef11c4930bf4efdac5da962,6.0,3.0,304.3603587,2022-03-18 06:07:00
9749.0,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,81.0,9.0,238.7468422,2022-03-17 10:33:00
